clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191211182745,192.168.1.230,53526,131.188.37.207,50005,3,0.0-10.1,83230720,65751471,20191211182745,131.188.37.207,50005,91.15.236.140,53526,5,0.0-10.4,83230720,64178411
20191211183110,192.168.1.230,53548,131.188.37.207,50005,3,0.0-10.0,78774272,63003641,20191211183110,131.188.37.207,50005,91.15.236.140,53548,4,0.0-10.2,78774272,62021479
20191211183455,192.168.1.230,53570,131.188.37.207,50005,3,0.0-10.1,78512128,62269903,20191211183455,131.188.37.207,50005,91.15.236.140,53570,5,0.0-10.3,78512128,61230870
20191211183830,192.168.1.230,53592,131.188.37.207,50005,3,0.0-10.0,79167488,63057891,20191211183830,131.188.37.207,50005,91.15.236.140,53592,4,0.0-10.2,79167488,62303662
20191211184206,192.168.1.230,53614,131.188.37.207,50005,3,0.0-10.0,87162880,69447921,20191211184206,131.188.37.207,50005,91.15.236.140,53614,5,0.0-10.2,87162880,68485962
20191211184541,192.168.1.230,53636,131.188.37.207,50005,3,0.0-10.0,90308608,71992759,20191211184541,131.188.37.207,50005,91.15.236.140,53636,4,0.0-10.3,90308608,69925492
20191211184847,192.168.1.230,53658,131.188.37.207,50005,3,0.0-10.0,99221504,79219888,20191211184847,131.188.37.207,50005,91.15.236.140,53658,5,0.0-10.1,99221504,78226167
20191211185232,192.168.1.230,53680,131.188.37.207,50005,3,0.0-10.0,78381056,62563245,20191211185232,131.188.37.207,50005,91.15.236.140,53680,4,0.0-10.1,78381056,61803874
20191211185607,192.168.1.230,53702,131.188.37.207,50005,3,0.0-10.0,75628544,60429491,20191211185607,131.188.37.207,50005,91.15.236.140,53702,5,0.0-10.2,75628544,59530083
20191211185927,192.168.1.230,53724,131.188.37.207,50005,3,0.0-10.1,89522176,71197901,20191211185927,131.188.37.207,50005,91.15.236.140,53724,4,0.0-10.2,89522176,70010023
20191211190312,192.168.1.230,53746,131.188.37.207,50005,3,0.0-10.1,96206848,76367088,20191211190312,131.188.37.207,50005,91.15.236.140,53746,5,0.0-10.2,96206848,75303124
20191211190642,192.168.1.230,53768,131.188.37.207,50005,3,0.0-10.0,73662464,58661284,20191211190642,131.188.37.207,50005,91.15.236.140,53768,4,0.0-10.2,73662464,57812501
