clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191205134951,192.168.1.230,54546,131.188.37.207,50005,3,0.0-10.2,42074112,33062391,20191205134951,131.188.37.207,50005,91.15.236.140,54546,4,0.0-10.5,42074112,32052626
20191205135336,192.168.1.230,54568,131.188.37.207,50005,3,0.0-10.2,41943040,33026090,20191205135336,131.188.37.207,50005,91.15.236.140,54568,5,0.0-10.5,41943040,32016527
20191205135721,192.168.1.230,54590,131.188.37.207,50005,3,0.0-10.0,40894464,32678030,20191205135722,131.188.37.207,50005,91.15.236.140,54590,4,0.0-10.3,40894464,31664055
20191205140102,192.168.1.230,54612,131.188.37.207,50005,3,0.0-10.1,41549824,33050558,20191205140102,131.188.37.207,50005,91.15.236.140,54612,5,0.0-10.4,41549824,32037853
20191205140432,192.168.1.230,54634,131.188.37.207,50005,3,0.0-10.0,41418752,33074531,20191205140433,131.188.37.207,50005,91.15.236.140,54634,4,0.0-10.3,41418752,32059247
20191205140817,192.168.1.230,54656,131.188.37.207,50005,3,0.0-10.0,41418752,33014465,20191205140818,131.188.37.207,50005,91.15.236.140,54656,5,0.0-10.3,41418752,32056871
20191205141123,192.168.1.230,54678,131.188.37.207,50005,3,0.0-10.1,41680896,33071804,20191205141123,131.188.37.207,50005,91.15.236.140,54678,4,0.0-10.4,41680896,32054426
20191205141448,192.168.1.230,54700,131.188.37.207,50005,3,0.0-10.0,41418752,33020200,20191205141448,131.188.37.207,50005,91.15.236.140,54700,5,0.0-10.3,41418752,32048155
20191205141823,192.168.1.230,54722,131.188.37.207,50005,3,0.0-10.1,41418752,32866352,20191205141823,131.188.37.207,50005,91.15.236.140,54722,4,0.0-10.4,41418752,31844900
20191205142203,192.168.1.230,54744,131.188.37.207,50005,3,0.0-10.0,41418752,32998108,20191205142204,131.188.37.207,50005,91.15.236.140,54744,5,0.0-10.4,41418752,31985120
20191205142535,192.168.1.230,54766,131.188.37.207,50005,3,0.0-10.1,41549824,33030236,20191205142535,131.188.37.207,50005,91.15.236.140,54766,4,0.0-10.4,41549824,32058478
20191205142910,192.168.1.230,54788,131.188.37.207,50005,3,0.0-10.1,41680896,33076683,20191205142911,131.188.37.207,50005,91.15.236.140,54788,5,0.0-10.4,41680896,32059826
20191205143240,192.168.1.230,54810,131.188.37.207,50005,3,0.0-10.1,41549824,33070419,20191205143241,131.188.37.207,50005,91.15.236.140,54810,4,0.0-10.4,41549824,32056540
20191205143606,192.168.1.230,54832,131.188.37.207,50005,3,0.0-10.1,41811968,33003818,20191205143606,131.188.37.207,50005,91.15.236.140,54832,5,0.0-10.4,41811968,32040752
20191205143936,192.168.1.230,54854,131.188.37.207,50005,3,0.0-10.1,41811968,33011290,20191205143936,131.188.37.207,50005,91.15.236.140,54854,4,0.0-10.4,41811968,32056172
20191205144316,192.168.1.230,54876,131.188.37.207,50005,3,0.0-10.1,41680896,33011165,20191205144316,131.188.37.207,50005,91.15.236.140,54876,5,0.0-10.4,41680896,32056802
20191205144648,192.168.1.230,54898,131.188.37.207,50005,3,0.0-10.1,41680896,32937936,20191205144648,131.188.37.207,50005,91.15.236.140,54898,4,0.0-10.4,41680896,31931786
20191205145023,192.168.1.230,54920,131.188.37.207,50005,3,0.0-10.1,41680896,33016960,20191205145023,131.188.37.207,50005,91.15.236.140,54920,5,0.0-10.4,41680896,32056479
20191205145353,192.168.1.230,54942,131.188.37.207,50005,3,0.0-10.1,41549824,32876345,20191205145354,131.188.37.207,50005,91.15.236.140,54942,4,0.0-10.4,41549824,31874997
20191205145739,192.168.1.230,54964,131.188.37.207,50005,3,0.0-10.1,41549824,33070807,20191205145739,131.188.37.207,50005,91.15.236.140,54964,5,0.0-10.4,41549824,32056626
20191205150106,192.168.1.230,54986,131.188.37.207,50005,3,0.0-10.1,41943040,33073614,20191205150106,131.188.37.207,50005,91.15.236.140,54986,4,0.0-10.5,41943040,32059892
20191205150451,192.168.1.230,55008,131.188.37.207,50005,3,0.0-10.2,41943040,33000865,20191205150451,131.188.37.207,50005,91.15.236.140,55008,5,0.0-10.5,41943040,32042484
20191205150821,192.168.1.230,55030,131.188.37.207,50005,3,0.0-10.1,41943040,33065867,20191205150822,131.188.37.207,50005,91.15.236.140,55030,4,0.0-10.5,41943040,32058532
20191205151207,192.168.1.230,55052,131.188.37.207,50005,3,0.0-10.2,41943040,33017001,20191205151207,131.188.37.207,50005,91.15.236.140,55052,5,0.0-10.5,41943040,32059344
20191205151528,192.168.1.230,55074,131.188.37.207,50005,3,0.0-10.1,41549824,33017037,20191205151528,131.188.37.207,50005,91.15.236.140,55074,4,0.0-10.4,41549824,32059931
20191205151903,192.168.1.230,55096,131.188.37.207,50005,3,0.0-10.1,41680896,33068544,20191205151904,131.188.37.207,50005,91.15.236.140,55096,5,0.0-10.4,41680896,32058100
20191205152239,192.168.1.230,55118,131.188.37.207,50005,3,0.0-10.2,41943040,33001492,20191205152239,131.188.37.207,50005,91.15.236.140,55118,4,0.0-10.5,41943040,32051915
20191205152624,192.168.1.230,55140,131.188.37.207,50005,3,0.0-10.1,41811968,33062590,20191205152624,131.188.37.207,50005,91.15.236.140,55140,5,0.0-10.4,41811968,32050210
20191205152949,192.168.1.230,55162,131.188.37.207,50005,3,0.0-10.0,41418752,33006023,20191205152949,131.188.37.207,50005,91.15.236.140,55162,4,0.0-10.3,41418752,32041876
20191205153319,192.168.1.230,55184,131.188.37.207,50005,3,0.0-10.2,42074112,33069361,20191205153319,131.188.37.207,50005,91.15.236.140,55184,5,0.0-10.5,42074112,32060035
20191205153658,192.168.1.230,55206,131.188.37.207,50005,3,0.0-10.0,41287680,33022505,20191205153658,131.188.37.207,50005,91.15.236.140,55206,4,0.0-10.3,41287680,32054694
20191205154043,192.168.1.230,55228,131.188.37.207,50005,3,0.0-10.1,41549824,33065501,20191205154044,131.188.37.207,50005,91.15.236.140,55228,5,0.0-10.4,41549824,32052697
20191205154414,192.168.1.230,55250,131.188.37.207,50005,3,0.0-10.1,41549824,32874784,20191205154414,131.188.37.207,50005,91.15.236.140,55250,4,0.0-10.4,41549824,31913391
20191205154734,192.168.1.230,55272,131.188.37.207,50005,3,0.0-10.1,41549824,32828663,20191205154734,131.188.37.207,50005,91.15.236.140,55272,5,0.0-10.4,41549824,31869233
20191205155114,192.168.1.230,55294,131.188.37.207,50005,3,0.0-10.1,41549824,33058779,20191205155115,131.188.37.207,50005,91.15.236.140,55294,4,0.0-10.4,41549824,32050361
20191205155815,192.168.1.230,55338,131.188.37.207,50005,3,0.0-10.0,41418752,33081039,20191205155815,131.188.37.207,50005,91.15.236.140,55338,4,0.0-10.3,41418752,32054440
20191205160150,192.168.1.230,55360,131.188.37.207,50005,3,0.0-10.0,41418752,33086959,20191205160150,131.188.37.207,50005,91.15.236.140,55360,5,0.0-10.3,41418752,32058456
20191205160527,192.168.1.230,55382,131.188.37.207,50005,3,0.0-10.1,41680896,33061957,20191205160527,131.188.37.207,50005,91.15.236.140,55382,4,0.0-10.4,41680896,32053761
20191205160912,192.168.1.230,55404,131.188.37.207,50005,3,0.0-10.1,41549824,32886220,20191205160912,131.188.37.207,50005,91.15.236.140,55404,5,0.0-10.4,41549824,31934958
20191205161237,192.168.1.230,55426,131.188.37.207,50005,3,0.0-10.0,41418752,33016199,20191205161237,131.188.37.207,50005,91.15.236.140,55426,4,0.0-10.3,41418752,32052244
20191205161557,192.168.1.230,55448,131.188.37.207,50005,3,0.0-10.0,41418752,33078625,20191205161557,131.188.37.207,50005,91.15.236.140,55448,5,0.0-10.3,41418752,32055413
20191205161931,192.168.1.230,55470,131.188.37.207,50005,3,0.0-10.0,41287680,32932055,20191205161932,131.188.37.207,50005,91.15.236.140,55470,4,0.0-10.3,41287680,31913589
20191205162317,192.168.1.230,55492,131.188.37.207,50005,3,0.0-10.1,41549824,32899240,20191205162317,131.188.37.207,50005,91.15.236.140,55492,5,0.0-10.4,41549824,31887702
20191205162647,192.168.1.230,55514,131.188.37.207,50005,3,0.0-10.2,41943040,33013015,20191205162647,131.188.37.207,50005,91.15.236.140,55514,4,0.0-10.5,41943040,32060925
20191205163032,192.168.1.230,55536,131.188.37.207,50005,3,0.0-10.1,41680896,33014420,20191205163032,131.188.37.207,50005,91.15.236.140,55536,5,0.0-10.4,41680896,32046675
20191205163407,192.168.1.230,55558,131.188.37.207,50005,3,0.0-10.1,41680896,33016813,20191205163408,131.188.37.207,50005,91.15.236.140,55558,4,0.0-10.4,41680896,32050754
20191205163743,192.168.1.230,55580,131.188.37.207,50005,3,0.0-10.0,41418752,33072207,20191205163743,131.188.37.207,50005,91.15.236.140,55580,5,0.0-10.3,41418752,32049966
20191205164113,192.168.1.230,55602,131.188.37.207,50005,3,0.0-10.1,41811968,33064240,20191205164113,131.188.37.207,50005,91.15.236.140,55602,4,0.0-10.4,41811968,32048187
20191205164438,192.168.1.230,55624,131.188.37.207,50005,3,0.0-10.2,41549824,32693109,20191205164438,131.188.37.207,50005,91.15.236.140,55624,5,0.0-10.5,41549824,31726774
20191205164823,192.168.1.230,55646,131.188.37.207,50005,3,0.0-10.1,41943040,33074784,20191205164824,131.188.37.207,50005,91.15.236.140,55646,4,0.0-10.5,41943040,32061062
20191205165140,192.168.1.230,55668,131.188.37.207,50005,3,0.0-10.1,41943040,33070693,20191205165140,131.188.37.207,50005,91.15.236.140,55668,5,0.0-10.5,41943040,32061605
20191205165505,192.168.1.230,55690,131.188.37.207,50005,3,0.0-10.2,41811968,32902585,20191205165506,131.188.37.207,50005,91.15.236.140,55690,4,0.0-10.5,41811968,31894792
20191205165836,192.168.1.230,55712,131.188.37.207,50005,3,0.0-10.2,41943040,33011391,20191205165836,131.188.37.207,50005,91.15.236.140,55712,5,0.0-10.5,41943040,32055454
20191205170201,192.168.1.230,55734,131.188.37.207,50005,3,0.0-10.1,41811968,33014085,20191205170201,131.188.37.207,50005,91.15.236.140,55734,4,0.0-10.4,41811968,32052772
20191205170527,192.168.1.230,55756,131.188.37.207,50005,3,0.0-10.1,41287680,32847887,20191205170527,131.188.37.207,50005,91.15.236.140,55756,5,0.0-10.4,41287680,31896017
20191205170857,192.168.1.230,55778,131.188.37.207,50005,3,0.0-10.1,41680896,33061164,20191205170857,131.188.37.207,50005,91.15.236.140,55778,4,0.0-10.4,41680896,32046786
20191205171232,192.168.1.230,55800,131.188.37.207,50005,3,0.0-10.1,41549824,33064337,20191205171233,131.188.37.207,50005,91.15.236.140,55800,5,0.0-10.4,41549824,32048309
20191205171557,192.168.1.230,55822,131.188.37.207,50005,3,0.0-10.0,41025536,32714880,20191205171557,131.188.37.207,50005,91.15.236.140,55822,4,0.0-10.3,41025536,31733480
