clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191214173850,192.168.0.108,58374,131.188.37.207,50005,3,0.0-10.0,49414144,39446359,20191214173851,131.188.37.207,50005,95.90.222.106,48632,4,0.0-10.3,49414144,38306829
20191214174215,192.168.0.108,58396,131.188.37.207,50005,3,0.0-10.0,53608448,42743145,20191214174215,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.1,53608448,42533032
20191214174536,192.168.0.108,58418,131.188.37.207,50005,3,0.0-10.1,44040192,34756915,20191214174537,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.5,44040192,33516982
20191214174921,192.168.0.108,58440,131.188.37.207,50005,3,0.0-10.0,50331648,40190114,20191214174921,131.188.37.207,50005,95.90.222.106,48638,5,0.0-10.1,50331648,40053961
20191214175232,192.168.0.108,58462,131.188.37.207,50005,3,0.0-10.0,39059456,31120657,20191214175232,131.188.37.207,50005,95.90.222.106,48626,4,0.0-10.2,39059456,30551452
20191214175617,192.168.0.108,58484,131.188.37.207,50005,3,0.0-10.0,60293120,48051214,20191214175617,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.2,60293120,47105085
20191214175942,192.168.0.108,58506,131.188.37.207,50005,3,0.0-10.0,59506688,47506579,20191214175942,131.188.37.207,50005,95.90.222.106,48634,4,0.0-10.1,59506688,47071135
20191214180318,192.168.0.108,58528,131.188.37.207,50005,3,0.0-10.1,55050240,43783807,20191214180318,131.188.37.207,50005,95.90.222.106,48624,5,0.0-10.3,55050240,42763687
20191214180703,192.168.0.108,58550,131.188.37.207,50005,3,0.0-10.0,57016320,45481124,20191214180704,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.4,57016320,43877646
20191214181035,192.168.0.108,58572,131.188.37.207,50005,3,0.0-10.0,61997056,49549304,20191214181035,131.188.37.207,50005,95.90.222.106,48628,5,0.0-10.2,61997056,48760389
20191214181405,192.168.0.108,58594,131.188.37.207,50005,3,0.0-10.0,50069504,40022900,20191214181405,131.188.37.207,50005,95.90.222.106,48630,4,0.0-10.1,50069504,39849719
20191214181735,192.168.0.108,58616,131.188.37.207,50005,3,0.0-10.1,14024704,11097653,20191214181736,131.188.37.207,50005,95.90.222.106,48634,5,0.0-10.4,14024704,10753285
20191214182105,192.168.0.108,58638,131.188.37.207,50005,3,0.0-10.1,8257536,6572905,20191214182106,131.188.37.207,50005,95.90.222.106,48638,4,0.0-10.1,8257536,6541388
20191214182451,192.168.0.108,58660,131.188.37.207,50005,3,0.0-10.0,61734912,49323128,20191214182451,131.188.37.207,50005,95.90.222.106,48632,5,0.0-10.1,61734912,48796511
20191214182819,192.168.0.108,58682,131.188.37.207,50005,3,0.0-10.1,45744128,36137644,20191214182819,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.3,45744128,35440876
20191214183144,192.168.0.108,58704,131.188.37.207,50005,3,0.0-10.1,62521344,49715248,20191214183145,131.188.37.207,50005,95.90.222.106,48630,5,0.0-10.2,62521344,48880572
20191214183515,192.168.0.108,58726,131.188.37.207,50005,3,0.0-10.0,52822016,42214680,20191214183515,131.188.37.207,50005,95.90.222.106,48624,4,0.0-10.2,52822016,41364580
