clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191225181710,192.168.0.108,40612,131.188.37.207,50004,3,0.0-10.1,467009536,371082265,20191225181710,131.188.37.207,50004,95.90.219.250,41464,4,0.0-10.0,467009536,373570869
20191225182040,192.168.0.108,40634,131.188.37.207,50004,3,0.0-10.1,401080320,318158382,20191225182040,131.188.37.207,50004,95.90.219.250,41426,4,0.0-10.0,401080320,320308552
20191225182356,192.168.0.108,40656,131.188.37.207,50004,3,0.0-10.1,475529216,378001103,20191225182356,131.188.37.207,50004,95.90.219.250,41462,4,0.0-10.0,475529216,380389061
20191225182731,192.168.0.108,40678,131.188.37.207,50004,3,0.0-10.1,478150656,379127823,20191225182731,131.188.37.207,50004,95.90.219.250,41440,4,0.0-10.0,478150656,381732361
20191225183112,192.168.0.108,40700,131.188.37.207,50004,3,0.0-10.1,453509120,360096489,20191225183112,131.188.37.207,50004,95.90.219.250,41428,4,0.0-10.0,453509120,362117679
20191225183457,192.168.0.108,40722,131.188.37.207,50004,3,0.0-10.1,477888512,379497028,20191225183457,131.188.37.207,50004,95.90.219.250,41466,4,0.0-10.0,477888512,381936893
20191225183822,192.168.0.108,40744,131.188.37.207,50004,3,0.0-10.1,470810624,374150297,20191225183822,131.188.37.207,50004,95.90.219.250,41434,4,0.0-10.0,470810624,376476599
20191225184208,192.168.0.108,40766,131.188.37.207,50004,3,0.0-10.1,474480640,375899382,20191225184208,131.188.37.207,50004,95.90.219.250,41432,4,0.0-10.0,474480640,378532645
20191225184538,192.168.0.108,40788,131.188.37.207,50004,3,0.0-10.1,462684160,367426716,20191225184538,131.188.37.207,50004,95.90.219.250,41448,4,0.0-10.0,462684160,369695523
20191225184858,192.168.0.108,40810,131.188.37.207,50004,3,0.0-10.1,483000320,383543737,20191225184858,131.188.37.207,50004,95.90.219.250,41450,4,0.0-10.0,483000320,385934317
20191225185228,192.168.0.108,40832,131.188.37.207,50004,3,0.0-10.1,482344960,383437649,20191225185228,131.188.37.207,50004,95.90.219.250,41430,4,0.0-10.0,482344960,385820409
