clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191217110907,192.168.1.230,50286,131.188.37.207,50004,3,0.0-10.0,497680384,396175670,20191217110907,131.188.37.207,50004,91.15.236.140,50286,4,0.0-10.0,497680384,397837176
20191217111242,192.168.1.230,50308,131.188.37.207,50004,3,0.0-10.1,396886016,315850848,20191217111242,131.188.37.207,50004,91.15.236.140,50308,4,0.0-10.0,396886016,316873671
20191217111608,192.168.1.230,50330,131.188.37.207,50004,3,0.0-10.0,484048896,385606228,20191217111608,131.188.37.207,50004,91.15.236.140,50330,4,0.0-10.0,484048896,386833830
20191217111943,192.168.1.230,50352,131.188.37.207,50004,3,0.0-10.1,500695040,398058651,20191217111943,131.188.37.207,50004,91.15.236.140,50352,4,0.0-10.0,500695040,400032509
20191217112312,192.168.1.230,50374,131.188.37.207,50004,3,0.0-10.0,472383488,376317900,20191217112312,131.188.37.207,50004,91.15.236.140,50374,4,0.0-10.0,472383488,377610328
20191217112657,192.168.1.230,50396,131.188.37.207,50004,3,0.0-10.0,407502848,324551597,20191217112657,131.188.37.207,50004,91.15.236.140,50396,4,0.0-10.0,407502848,325907830
20191217113017,192.168.1.230,50418,131.188.37.207,50004,3,0.0-10.0,436600832,347741665,20191217113017,131.188.37.207,50004,91.15.236.140,50418,4,0.0-10.0,436600832,349098122
20191217113343,192.168.1.230,50440,131.188.37.207,50004,3,0.0-10.0,395968512,315460726,20191217113343,131.188.37.207,50004,91.15.236.140,50440,4,0.0-10.0,395968512,316398580
20191217113728,192.168.1.230,50462,131.188.37.207,50004,3,0.0-10.1,461111296,366666086,20191217113728,131.188.37.207,50004,91.15.236.140,50462,4,0.0-10.0,461111296,368458750
20191217114103,192.168.1.230,50484,131.188.37.207,50004,3,0.0-10.1,453640192,360915891,20191217114103,131.188.37.207,50004,91.15.236.140,50484,4,0.0-10.0,453640192,362437903
20191217114449,192.168.1.230,50506,131.188.37.207,50004,3,0.0-10.1,478806016,380775921,20191217114449,131.188.37.207,50004,91.15.236.140,50506,4,0.0-10.0,478806016,382061386
20191217114829,192.168.1.230,50528,131.188.37.207,50004,3,0.0-10.1,402522112,320193133,20191217114829,131.188.37.207,50004,91.15.236.140,50528,4,0.0-10.0,402522112,321445227
20191217115204,192.168.1.230,50550,131.188.37.207,50004,3,0.0-10.0,427819008,341016803,20191217115204,131.188.37.207,50004,91.15.236.140,50550,4,0.0-10.0,427819008,342252536
20191217115534,192.168.1.230,50572,131.188.37.207,50004,3,0.0-10.1,468713472,373091627,20191217115534,131.188.37.207,50004,91.15.236.140,50572,4,0.0-10.0,468713472,374336128
20191217115919,192.168.1.230,50594,131.188.37.207,50004,3,0.0-10.1,463077376,368408245,20191217115919,131.188.37.207,50004,91.15.236.140,50594,4,0.0-10.0,463077376,370013407
20191217120229,192.168.1.230,50616,131.188.37.207,50004,3,0.0-10.1,373948416,296775889,20191217120229,131.188.37.207,50004,91.15.236.140,50616,4,0.0-10.0,373948416,298811275
20191217120614,192.168.1.230,50638,131.188.37.207,50004,3,0.0-10.1,456261632,362681326,20191217120614,131.188.37.207,50004,91.15.236.140,50638,4,0.0-10.0,456261632,364162336
20191217121000,192.168.1.230,50660,131.188.37.207,50004,3,0.0-10.1,468189184,372621021,20191217121000,131.188.37.207,50004,91.15.236.140,50660,4,0.0-10.0,468189184,374056619
20191217121330,192.168.1.230,50682,131.188.37.207,50004,3,0.0-10.0,515637248,410994338,20191217121330,131.188.37.207,50004,91.15.236.140,50682,4,0.0-10.0,515637248,412248721
20191217121656,192.168.1.230,50704,131.188.37.207,50004,3,0.0-10.0,421920768,336260472,20191217121656,131.188.37.207,50004,91.15.236.140,50704,4,0.0-10.0,421920768,337529830
20191217122036,192.168.1.230,50726,131.188.37.207,50004,3,0.0-10.0,468582400,373085778,20191217122036,131.188.37.207,50004,91.15.236.140,50726,4,0.0-10.0,468582400,374517581
20191217122421,192.168.1.230,50748,131.188.37.207,50004,3,0.0-10.0,461766656,367595637,20191217122421,131.188.37.207,50004,91.15.236.140,50748,4,0.0-10.0,461766656,369223285
20191217122751,192.168.1.230,50770,131.188.37.207,50004,3,0.0-10.1,470941696,374357283,20191217122751,131.188.37.207,50004,91.15.236.140,50770,4,0.0-10.0,470941696,375709672
20191217123127,192.168.1.230,50792,131.188.37.207,50004,3,0.0-10.0,458752000,365330068,20191217123127,131.188.37.207,50004,91.15.236.140,50792,4,0.0-10.0,458752000,366861825
20191217123512,192.168.1.230,50814,131.188.37.207,50004,3,0.0-10.0,506068992,403100135,20191217123512,131.188.37.207,50004,91.15.236.140,50814,4,0.0-10.0,506068992,404850578
20191217123848,192.168.1.230,50836,131.188.37.207,50004,3,0.0-10.1,465174528,369295639,20191217123848,131.188.37.207,50004,91.15.236.140,50836,4,0.0-10.0,465174528,370746874
20191217124218,192.168.1.230,50858,131.188.37.207,50004,3,0.0-10.0,355467264,283142932,20191217124218,131.188.37.207,50004,91.15.236.140,50858,4,0.0-10.0,355467264,284010590
20191217124604,192.168.1.230,50880,131.188.37.207,50004,3,0.0-10.1,464257024,368250303,20191217124604,131.188.37.207,50004,91.15.236.140,50880,4,0.0-10.0,464257024,369766812
20191217124925,192.168.1.230,50902,131.188.37.207,50004,3,0.0-10.1,404226048,321594317,20191217124925,131.188.37.207,50004,91.15.236.140,50902,4,0.0-10.0,404226048,322963246
20191217125311,192.168.1.230,50924,131.188.37.207,50004,3,0.0-10.0,450494464,358725524,20191217125311,131.188.37.207,50004,91.15.236.140,50924,4,0.0-10.0,450494464,360132890
20191217125656,192.168.1.230,50946,131.188.37.207,50004,3,0.0-10.1,459145216,364712562,20191217125656,131.188.37.207,50004,91.15.236.140,50946,4,0.0-10.0,459145216,366120423
20191217130041,192.168.1.230,50968,131.188.37.207,50004,3,0.0-10.0,383778816,305739314,20191217130041,131.188.37.207,50004,91.15.236.140,50968,4,0.0-10.0,383778816,307019798
20191217130427,192.168.1.230,50990,131.188.37.207,50004,3,0.0-10.1,416284672,331239178,20191217130427,131.188.37.207,50004,91.15.236.140,50990,4,0.0-10.0,416284672,333022076
20191217130813,192.168.1.230,51012,131.188.37.207,50004,3,0.0-10.1,491126784,390035291,20191217130813,131.188.37.207,50004,91.15.236.140,51012,4,0.0-10.0,491126784,392621252
20191217131153,192.168.1.230,51034,131.188.37.207,50004,3,0.0-10.1,400424960,317764518,20191217131153,131.188.37.207,50004,91.15.236.140,51034,4,0.0-10.0,400424960,318831766
