clientDate, clientSrcIp, clientSrcPort, clientDstIp, clientDstPort, clientConnId, clientInterval, clientTransferedBytes, clientGoodput, serverDate, serverSrcIp, serverSrcPort, serverDstIp, serverDstPort, serverConnId, serverInterval, serverTransferedBytes, serverGoodput
20191210135847,192.168.1.230,44904,131.188.37.207,50004,3,0.0-10.4,69599232,53782872,20191210135847,131.188.37.207,50004,91.15.236.140,44904,4,0.0-10.0,69599232,55615822
20191210140233,192.168.1.230,44926,131.188.37.207,50004,3,0.0-10.5,80478208,61211591,20191210140232,131.188.37.207,50004,91.15.236.140,44926,4,0.0-10.2,80478208,63334326
20191210140618,192.168.1.230,44948,131.188.37.207,50004,3,0.0-10.4,72351744,55827388,20191210140618,131.188.37.207,50004,91.15.236.140,44948,4,0.0-10.0,72351744,57772811
20191210140948,192.168.1.230,44970,131.188.37.207,50004,3,0.0-10.4,78905344,60574919,20191210140948,131.188.37.207,50004,91.15.236.140,44970,4,0.0-10.1,78905344,62624966
20191210141318,192.168.1.230,44992,131.188.37.207,50004,3,0.0-10.5,70123520,53419990,20191210141317,131.188.37.207,50004,91.15.236.140,44992,4,0.0-10.1,70123520,55288295
20191210141648,192.168.1.230,45014,131.188.37.207,50004,3,0.0-10.5,80084992,61198786,20191210141647,131.188.37.207,50004,91.15.236.140,45014,4,0.0-10.1,80084992,63343007
20191210142012,192.168.1.230,45036,131.188.37.207,50004,3,0.0-10.4,79429632,61180563,20191210142012,131.188.37.207,50004,91.15.236.140,45036,4,0.0-10.0,79429632,63258655
20191210142357,192.168.1.230,45058,131.188.37.207,50004,3,0.0-10.5,80478208,61216236,20191210142357,131.188.37.207,50004,91.15.236.140,45058,4,0.0-10.2,80478208,63281506
20191210142738,192.168.1.230,45080,131.188.37.207,50004,3,0.0-10.5,70909952,54070870,20191210142737,131.188.37.207,50004,91.15.236.140,45080,4,0.0-10.1,70909952,55962583
20191210143043,192.168.1.230,45102,131.188.37.207,50004,3,0.0-10.5,80347136,61205032,20191210143043,131.188.37.207,50004,91.15.236.140,45102,4,0.0-10.1,80347136,63341102
